i,t,m,j,Expenditure
210660960718,2010-11,Central,Cooking Oil,220
210660960718,2010-11,Central,Dried Fish,150
210660960718,2010-11,Central,Eggs,100
210660960718,2010-11,Central,Goat,550
210660960718,2010-11,Central,Nkwani,30
210660960718,2010-11,Central,Onion,50
210660960718,2010-11,Central,Rice,150
210660960718,2010-11,Central,Salt,30
210660960718,2010-11,Central,Sugar,150
210660960718,2010-11,Central,Tea,20
210660960718,2010-11,Central,Tomato,300
210660960759,2010-11,Central,Banana,100
210660960759,2010-11,Central,"Bean, Brown",180
210660960759,2010-11,Central,Bread,360
210660960759,2010-11,Central,Cabbage,50
210660960759,2010-11,Central,Cooking Oil,200
210660960759,2010-11,Central,Eggs,250
210660960759,2010-11,Central,Fresh Fish (Large Variety),150
210660960759,2010-11,Central,Goat,550
210660960759,2010-11,Central,Maize Ufa Refined (Fine Fl,300
210660960759,2010-11,Central,"Mandazi, Doughnut (Vendor)",50
210660960759,2010-11,Central,Onion,300
210660960759,2010-11,Central,Orange Sweet Potato,100
210660960759,2010-11,Central,Salt,45
210660960759,2010-11,Central,Sugar,170
210660960759,2010-11,Central,Tanaposi Rape,300
210660960759,2010-11,Central,Tea,35
210660960759,2010-11,Central,Tomato,200
210660960842,2010-11,Central,Apple,100
210660960842,2010-11,Central,Banana,200
210660960842,2010-11,Central,"Bean, Brown",200
210660960842,2010-11,Central,Biscuits,300
210660960842,2010-11,Central,Bread,360
210660960842,2010-11,Central,Chicken,900
210660960842,2010-11,Central,Coffee,320
210660960842,2010-11,Central,Cooking Oil,470
210660960842,2010-11,Central,Eggs,250
210660960842,2010-11,Central,Goat,500
210660960842,2010-11,Central,Maize Ufa Refined (Fine Fl,150
210660960842,2010-11,Central,Meat Eaten At Restaurant,600
210660960842,2010-11,Central,Nkwani,100
210660960842,2010-11,Central,Onion,100
210660960842,2010-11,Central,Other Cultivated Green Lea,50
210660960842,2010-11,Central,Rice,150
210660960842,2010-11,Central,Salt,120
210660960842,2010-11,Central,Smoked Fish (Large Variety),400
210660960842,2010-11,Central,"Soft Drinks (Coca Cola, Fa",360
210660960842,2010-11,Central,Squash (Sobo Drink Concent,360
210660960842,2010-11,Central,Sugar,240
210660960842,2010-11,Central,Tanaposi Rape,100
210660960842,2010-11,Central,Tomato,200
210660960842,2010-11,Central,White Sweet Potato,100
210663390015,2010-11,Central,"Bean, Brown",70
210663390015,2010-11,Central,Chips (Vendor),50
210663390015,2010-11,Central,Cooking Oil,100
210663390015,2010-11,Central,Dried Fish,90
210663390015,2010-11,Central,Freezes (Flavoured Ice),60
210663390015,2010-11,Central,Maize - Boiled Or Roasted,80
210663390015,2010-11,Central,Maize Ufa Refined (Fine Fl,500
210663390015,2010-11,Central,"Mandazi, Doughnut (Vendor)",20
210663390015,2010-11,Central,Nkwani,40
210663390015,2010-11,Central,Okra/Therere,40
210663390015,2010-11,Central,Onion,50
210663390015,2010-11,Central,Other Cultivated Green Lea,40
210663390015,2010-11,Central,Powdered Milk,100
210663390015,2010-11,Central,Rice,100
210663390015,2010-11,Central,Salt,30
210663390015,2010-11,Central,Sugar,70
210663390015,2010-11,Central,Sugar Cane,105
210663390015,2010-11,Central,Tea,20
210663390015,2010-11,Central,Tomato,100
210663390015,2010-11,Central,White Sweet Potato,100
210663390015,2010-11,Central,"Yeast, Baking Powder, Bica",40
210663390033,2010-11,Central,"Bean, Brown",100
210663390033,2010-11,Central,Cassava Tubers,50
210663390033,2010-11,Central,Chinese Cabbage,40
210663390033,2010-11,Central,Cooking Oil,140
210663390033,2010-11,Central,Dried Fish,160
210663390033,2010-11,Central,Maize Ufa Mgaiwa (Normal F,450
210663390033,2010-11,Central,Nkwani,30
210663390033,2010-11,Central,Onion,40
210663390033,2010-11,Central,Other (Specify),60
210663390033,2010-11,Central,Rice,75
210663390033,2010-11,Central,Salt,80
210663390033,2010-11,Central,Sugar,280
210663390033,2010-11,Central,Tea,50
210663390033,2010-11,Central,Tomato,140
210663390033,2010-11,Central,White Sweet Potato,100
210663390140,2010-11,Central,Banana,100
210663390140,2010-11,Central,"Bean, Brown",150
210663390140,2010-11,Central,Bread,200
210663390140,2010-11,Central,Cassava - Boiled (Vendor),100
210663390140,2010-11,Central,Cooking Oil,280
210663390140,2010-11,Central,Dried Fish,200
210663390140,2010-11,Central,Eggs,125
210663390140,2010-11,Central,Fresh Milk,100
210663390140,2010-11,Central,Groundnut,50
210663390140,2010-11,Central,Groundnut Flour,30
210663390140,2010-11,Central,Irish Potato,250
210663390140,2010-11,Central,Maize Ufa Mgaiwa (Normal F,360
210663390140,2010-11,Central,"Mandazi, Doughnut (Vendor)",50
210663390140,2010-11,Central,Meat (Vendor),80
210663390140,2010-11,Central,Onion,200
210663390140,2010-11,Central,Rice,190
210663390140,2010-11,Central,Salt,100
210663390140,2010-11,Central,Spices,100
210663390140,2010-11,Central,Sugar,320
210663390140,2010-11,Central,Sugar Cane,40
210663390140,2010-11,Central,Tanaposi Rape,100
210663390140,2010-11,Central,Tea,150
210663390140,2010-11,Central,Tomato,350
210663390140,2010-11,Central,"Yeast, Baking Powder, Bica",20
210663390154,2010-11,Central,Apple,300
210663390154,2010-11,Central,"Bean, Brown",100
210663390154,2010-11,Central,Biscuits,340
210663390154,2010-11,Central,Bread,360
210663390154,2010-11,Central,Cabbage,100
210663390154,2010-11,Central,Chinese Cabbage,20
210663390154,2010-11,Central,"Citrus  naartje, orange, etc.",300
210663390154,2010-11,Central,"Cocoa, Millo",170
210663390154,2010-11,Central,Cooking Oil,288
210663390154,2010-11,Central,Dried Fish,250
210663390154,2010-11,Central,Eggs,200
210663390154,2010-11,Central,Fresh Milk,100
210663390154,2010-11,Central,Fruit Juice,420
210663390154,2010-11,Central,Goat,550
210663390154,2010-11,Central,Green Maize,600
210663390154,2010-11,Central,Groundnut,70
210663390154,2010-11,Central,Groundnut Flour,30
210663390154,2010-11,Central,Infant Feeding Cereals,700
210663390154,2010-11,Central,Irish Potato,200
210663390154,2010-11,Central,Maize Ufa Refined (Fine Fl,104
210663390154,2010-11,Central,Margarine,175
210663390154,2010-11,Central,Okra/Therere,20
210663390154,2010-11,Central,Onion,50
210663390154,2010-11,Central,Other Cultivated Green Lea,20
210663390154,2010-11,Central,Powdered Milk,435
210663390154,2010-11,Central,Salt,45
210663390154,2010-11,Central,Squash (Sobo Drink Concent,320
210663390154,2010-11,Central,Sugar,280
210663390154,2010-11,Central,Sugar Cane,160
210663390154,2010-11,Central,Tanaposi Rape,40
210663390154,2010-11,Central,Tinned Vegetables,750
210663390154,2010-11,Central,Tomato,350
210663390154,2010-11,Central,Tomato Sauce (Bottle),350
210663390154,2010-11,Central,"Yeast, Baking Powder, Bica",20
210663390154,2010-11,Central,Yoghurt,480
210663390400,2010-11,Central,Avocado,30
210663390400,2010-11,Central,Banana,100
210663390400,2010-11,Central,Biscuits,100
210663390400,2010-11,Central,Bottled/ Canned Beer,330
210663390400,2010-11,Central,Chibuku (Commercial Traditional-Style Beer),1800
210663390400,2010-11,Central,Chicken (Vendor),50
210663390400,2010-11,Central,Chinese Cabbage,60
210663390400,2010-11,Central,Chips (Vendor),300
210663390400,2010-11,Central,Cooking Oil,176
210663390400,2010-11,Central,Dried Fish,90
210663390400,2010-11,Central,Eggs - Boiled (Vendor),100
210663390400,2010-11,Central,Fresh Milk,300
210663390400,2010-11,Central,Goat,200
210663390400,2010-11,Central,Maize - Boiled Or Roasted,20
210663390400,2010-11,Central,Maize Ufa Refined (Fine Fl,200
210663390400,2010-11,Central,"Mandazi, Doughnut (Vendor)",70
210663390400,2010-11,Central,Meat Eaten At Restaurant,600
210663390400,2010-11,Central,Meat (Vendor),60
210663390400,2010-11,Central,Onion,20
210663390400,2010-11,Central,Rice,350
210663390400,2010-11,Central,Salt,50
210663390400,2010-11,Central,"Soft Drinks (Coca Cola, Fa",490
210663390400,2010-11,Central,Sugar,180
210663390400,2010-11,Central,Tea,40
210663390400,2010-11,Central,Tomato,150
210663390400,2010-11,Central,White Sweet Potato,50
210663390423,2010-11,Central,Banana,60
210663390423,2010-11,Central,Chicken,180
210663390423,2010-11,Central,Cooking Oil,180
210663390423,2010-11,Central,Dried Fish,100
210663390423,2010-11,Central,Groundnut,40
210663390423,2010-11,Central,"Mandazi, Doughnut (Vendor)",70
210663390423,2010-11,Central,Onion,40
210663390423,2010-11,Central,Orange Sweet Potato,200
210663390423,2010-11,Central,Rice,140
210663390423,2010-11,Central,Salt,80
210663390423,2010-11,Central,Sugar,140
210663390423,2010-11,Central,Tanaposi Rape,100
210663390423,2010-11,Central,Tomato,80
210663390451,2010-11,Central,Banana,50
210663390451,2010-11,Central,"Bean, Brown",90
210663390451,2010-11,Central,Chinese Cabbage,90
210663390451,2010-11,Central,Cooking Oil,320
210663390451,2010-11,Central,Dried Fish,150
210663390451,2010-11,Central,Groundnut Flour,90
210663390451,2010-11,Central,Onion,70
210663390451,2010-11,Central,Salt,80
210663390451,2010-11,Central,Smoked Fish (Large Variety),200
210663390451,2010-11,Central,Sugar,280
210663390451,2010-11,Central,Tanaposi Rape,120
210663390451,2010-11,Central,Tea,50
210663390451,2010-11,Central,Tomato,140
210663390451,2010-11,Central,White Sweet Potato,210
210663390523,2010-11,Central,Banana,100
210663390523,2010-11,Central,Biscuits,40
210663390523,2010-11,Central,Bread,480
210663390523,2010-11,Central,"Citrus  naartje, orange, etc.",60
210663390523,2010-11,Central,Cooking Oil,350
210663390523,2010-11,Central,Cowpea (Khobwe),85
210663390523,2010-11,Central,Eggs,240
210663390523,2010-11,Central,Freezes (Flavoured Ice),60
210663390523,2010-11,Central,Groundnut,100
210663390523,2010-11,Central,Groundnut Flour,140
210663390523,2010-11,Central,Irish Potato,200
210663390523,2010-11,Central,Maize Ufa Mgaiwa (Normal F,200
210663390523,2010-11,Central,Maize Ufa Refined (Fine Fl,100
210663390523,2010-11,Central,"Mandazi, Doughnut (Vendor)",50
210663390523,2010-11,Central,Nkwani,40
210663390523,2010-11,Central,Onion,30
210663390523,2010-11,Central,Pigeon Pea (Nandolo),140
210663390523,2010-11,Central,"Plantain, Cooking Banana",50
210663390523,2010-11,Central,Rice,150
210663390523,2010-11,Central,Salt,50
210663390523,2010-11,Central,Sugar,140
210663390523,2010-11,Central,Sugar Cane,30
210663390523,2010-11,Central,Tanaposi Rape,80
210663390523,2010-11,Central,Tea,20
210663390523,2010-11,Central,Tomato,140
210663390523,2010-11,Central,White Sweet Potato,400
210663390523,2010-11,Central,Yoghurt,120
210663390578,2010-11,Central,Banana,70
210663390578,2010-11,Central,"Bean, Brown",100
210663390578,2010-11,Central,Biscuits,20
210663390578,2010-11,Central,"Buns, Scones",50
210663390578,2010-11,Central,Cooking Oil,180
210663390578,2010-11,Central,Dried Fish,350
210663390578,2010-11,Central,Fresh Milk,110
210663390578,2010-11,Central,Goat,550
210663390578,2010-11,Central,"Mandazi, Doughnut (Vendor)",100
210663390578,2010-11,Central,Nkwani,20
210663390578,2010-11,Central,Onion,40
210663390578,2010-11,Central,Rice,200
210663390578,2010-11,Central,Salt,150
210663390578,2010-11,Central,Sugar,180
210663390578,2010-11,Central,Tanaposi Rape,60
210663390578,2010-11,Central,Tea,20
210663390578,2010-11,Central,Tomato,120
210663390578,2010-11,Central,White Sweet Potato,50
210663390593,2010-11,Central,Banana,20
210663390593,2010-11,Central,"Bean, Brown",100
210663390593,2010-11,Central,Bread,300
210663390593,2010-11,Central,Cassava Tubers,120
210663390593,2010-11,Central,Chicken,150
210663390593,2010-11,Central,Cooking Oil,120
210663390593,2010-11,Central,Dried Fish,100
210663390593,2010-11,Central,Eggs,150
210663390593,2010-11,Central,Irish Potato,100
210663390593,2010-11,Central,Maize Ufa Mgaiwa (Normal F,200
210663390593,2010-11,Central,"Mandazi, Doughnut (Vendor)",30
210663390593,2010-11,Central,Nkwani,30
210663390593,2010-11,Central,Salt,20
210663390593,2010-11,Central,Sugar,160
210663390593,2010-11,Central,Tanaposi Rape,35
210663390593,2010-11,Central,Tea,20
210663390593,2010-11,Central,Tomato,50
210663390682,2010-11,Central,Apple,200
210663390682,2010-11,Central,Banana,150
210663390682,2010-11,Central,"Bean, Brown",200
210663390682,2010-11,Central,Beef,1200
210663390682,2010-11,Central,Biscuits,220
210663390682,2010-11,Central,Bottled/ Canned Beer,75
210663390682,2010-11,Central,Bread,400
210663390682,2010-11,Central,Breakfast Cereal,375
210663390682,2010-11,Central,Cabbage,100
210663390682,2010-11,Central,Chicken,1500
210663390682,2010-11,Central,"Cocoa, Millo",160
210663390682,2010-11,Central,Cooking Oil,370
210663390682,2010-11,Central,Eggs,300
210663390682,2010-11,Central,Fresh Fish (Large Variety),1300
210663390682,2010-11,Central,Fresh Milk,55
210663390682,2010-11,Central,Fruit Juice,450
210663390682,2010-11,Central,Groundnut,165
210663390682,2010-11,Central,Irish Potato,300
210663390682,2010-11,Central,Margarine,260
210663390682,2010-11,Central,Mutton,600
210663390682,2010-11,Central,Nkwani,60
210663390682,2010-11,Central,Onion,100
210663390682,2010-11,Central,Potato Crisps,455
210663390682,2010-11,Central,Powdered Milk,800
210663390682,2010-11,Central,Rice,400
210663390682,2010-11,Central,Salt,225
210663390682,2010-11,Central,"Soft Drinks (Coca Cola, Fa",300
210663390682,2010-11,Central,Squash (Sobo Drink Concent,320
210663390682,2010-11,Central,Sugar,140
210663390682,2010-11,Central,Tanaposi Rape,60
210663390682,2010-11,Central,Tea,7
210663390682,2010-11,Central,Tomato,150
210663390682,2010-11,Central,Tomato Sauce (Bottle),70
210663390682,2010-11,Central,Wheat Flour,80
210663390682,2010-11,Central,White Sweet Potato,60
210663390754,2010-11,Central,Apple,200
210663390754,2010-11,Central,Banana,200
210663390754,2010-11,Central,"Bean, Brown",300
210663390754,2010-11,Central,Beef,1800
210663390754,2010-11,Central,Bread,390
210663390754,2010-11,Central,Breakfast Cereal,1600
210663390754,2010-11,Central,Cabbage,50
210663390754,2010-11,Central,Cassava Tubers,200
210663390754,2010-11,Central,Chicken,1900
210663390754,2010-11,Central,"Citrus  naartje, orange, etc.",100
210663390754,2010-11,Central,Cooking Oil,425
210663390754,2010-11,Central,Dried Fish,500
210663390754,2010-11,Central,Eggs,300
210663390754,2010-11,Central,Fresh Milk,100
210663390754,2010-11,Central,Fruit Juice,1600
210663390754,2010-11,Central,Groundnut,200
210663390754,2010-11,Central,Groundnut Flour,200
210663390754,2010-11,Central,Honey,650
210663390754,2010-11,Central,Irish Potato,125
210663390754,2010-11,Central,Margarine,200
210663390754,2010-11,Central,Nkwani,50
210663390754,2010-11,Central,Onion,100
210663390754,2010-11,Central,Potato Crisps,100
210663390754,2010-11,Central,Powdered Milk,800
210663390754,2010-11,Central,Rice,600
210663390754,2010-11,Central,Salt,240
210663390754,2010-11,Central,Smoked Fish (Large Variety),1000
210663390754,2010-11,Central,Squash (Sobo Drink Concent,360
210663390754,2010-11,Central,Sugar,380
210663390754,2010-11,Central,Tanaposi Rape,350
210663390754,2010-11,Central,Tomato,500
210663390754,2010-11,Central,White Sweet Potato,150
210663390754,2010-11,Central,"Wild Fruit (Masau, Mlambe,",100
210663390797,2010-11,Central,"Bean, Brown",100
210663390797,2010-11,Central,Bread,130
210663390797,2010-11,Central,Chips (Vendor),700
210663390797,2010-11,Central,Cooking Oil,230
210663390797,2010-11,Central,Dried Fish,60
210663390797,2010-11,Central,Eggs,50
210663390797,2010-11,Central,Fresh Milk,455
210663390797,2010-11,Central,Maize Ufa Mgaiwa (Normal F,1120
210663390797,2010-11,Central,Other Cultivated Green Lea,40
210663390797,2010-11,Central,Rice,200
210663390797,2010-11,Central,Salt,100
210663390797,2010-11,Central,Sugar,170
210663390797,2010-11,Central,Sugar Cane,140
210663390797,2010-11,Central,Tomato,280
210663390868,2010-11,Central,Chicken,300
210663390868,2010-11,Central,Dried Fish,120
210663390868,2010-11,Central,Locally Brewed Liquor,70
210663390868,2010-11,Central,Maize Ufa Mgaiwa (Normal F,230
210663390868,2010-11,Central,Onion,50
210663390868,2010-11,Central,Salt,20
210663390868,2010-11,Central,Sugar,35
210663390868,2010-11,Central,Sugar Cane,50
210663390868,2010-11,Central,Tea,30
210663390868,2010-11,Central,Tomato,140
210663390868,2010-11,Central,White Sweet Potato,140
210663390913,2010-11,Central,Banana,150
210663390913,2010-11,Central,Beef,500
210663390913,2010-11,Central,Biscuits,100
210663390913,2010-11,Central,Bread,360
210663390913,2010-11,Central,"Buns, Scones",420
210663390913,2010-11,Central,Cabbage,40
210663390913,2010-11,Central,Chicken,1700
210663390913,2010-11,Central,"Citrus  naartje, orange, etc.",80
210663390913,2010-11,Central,Cooking Oil,210
210663390913,2010-11,Central,Dried Fish,150
210663390913,2010-11,Central,Freezes (Flavoured Ice),100
210663390913,2010-11,Central,Fresh Milk,700
210663390913,2010-11,Central,Goat,550
210663390913,2010-11,Central,Groundnut Flour,50
210663390913,2010-11,Central,"Mandazi, Doughnut (Vendor)",210
210663390913,2010-11,Central,Nkwani,30
210663390913,2010-11,Central,Onion,50
210663390913,2010-11,Central,Salt,100
210663390913,2010-11,Central,Smoked Fish (Large Variety),200
210663390913,2010-11,Central,Squash (Sobo Drink Concent,220
210663390913,2010-11,Central,Sugar,450
210663390913,2010-11,Central,Sugar Cane,80
210663390913,2010-11,Central,Tanaposi Rape,30
210663390913,2010-11,Central,Tea,220
210663390913,2010-11,Central,Tomato,140
210663390974,2010-11,Central,Banana,40
210663390974,2010-11,Central,Chinese Cabbage,80
210663390974,2010-11,Central,Groundnut Flour,40
210663390974,2010-11,Central,Maize Ufa Mgaiwa (Normal F,300
210663390974,2010-11,Central,Nkwani,50
210663390974,2010-11,Central,Salt,80
210663390974,2010-11,Central,Tanaposi Rape,80
210663390974,2010-11,Central,Tomato,140
210663390974,2010-11,Central,White Sweet Potato,40
210745100075,2010-11,Central,Cooking Oil,60
210745100075,2010-11,Central,Dried Fish,100
210745100075,2010-11,Central,Eggs,160
210745100075,2010-11,Central,Freezes (Flavoured Ice),5
210745100075,2010-11,Central,Fresh Fish (Large Variety),400
210745100075,2010-11,Central,"Hot Sauce (Nali, Etc.)",10
210745100075,2010-11,Central,Maize Ufa Mgaiwa (Normal F,500
210745100075,2010-11,Central,Nkwani,100
210745100075,2010-11,Central,Okra/Therere,150
210745100075,2010-11,Central,Onion,10
210745100075,2010-11,Central,Pumpkin,200
210745100075,2010-11,Central,Salt,20
210745100075,2010-11,Central,Sugar,140
210745100075,2010-11,Central,Sugar Cane,30
210745100075,2010-11,Central,Tea,50
210745100075,2010-11,Central,Tomato,300
210745100075,2010-11,Central,White Sweet Potato,50
210745100075,2010-11,Central,"Yeast, Baking Powder, Bica",20
210745100092,2010-11,Central,Avocado,100
210745100092,2010-11,Central,Banana,60
210745100092,2010-11,Central,Bottled/ Canned Beer,80
210745100092,2010-11,Central,Chips (Vendor),100
210745100092,2010-11,Central,Cooking Oil,130
210745100092,2010-11,Central,Dried Fish,50
210745100092,2010-11,Central,Fresh Milk,50
210745100092,2010-11,Central,Irish Potato,200
210745100092,2010-11,Central,Maize Ufa Mgaiwa (Normal F,550
210745100092,2010-11,Central,Nkwani,40
210745100092,2010-11,Central,Okra/Therere,40
210745100092,2010-11,Central,Onion,40
210745100092,2010-11,Central,Pork,350
210745100092,2010-11,Central,Pumpkin,60
210745100092,2010-11,Central,Rice,250
210745100092,2010-11,Central,Salt,50
210745100092,2010-11,Central,Samosa (Vendor),100
210745100092,2010-11,Central,"Soft Drinks (Coca Cola, Fa",120
210745100092,2010-11,Central,Squash (Sobo Drink Concent,225
210745100092,2010-11,Central,Sugar,142
210745100092,2010-11,Central,Tea,40
210745100092,2010-11,Central,Tomato,200
210745100102,2010-11,Central,Avocado,20
210745100102,2010-11,Central,Banana,100
210745100102,2010-11,Central,Cassava Tubers,40
210745100102,2010-11,Central,Chicken,850
210745100102,2010-11,Central,Cooking Oil,140
210745100102,2010-11,Central,Dried Fish,40
210745100102,2010-11,Central,Eggs,100
210745100102,2010-11,Central,Freezes (Flavoured Ice),30
210745100102,2010-11,Central,Green Maize,100
210745100102,2010-11,Central,Groundnut,40
210745100102,2010-11,Central,Guava,40
210745100102,2010-11,Central,Maize Ufa Mgaiwa (Normal F,400
210745100102,2010-11,Central,"Mandazi, Doughnut (Vendor)",100
210745100102,2010-11,Central,Nkwani,30
210745100102,2010-11,Central,Onion,10
210745100102,2010-11,Central,Pumpkin,25
210745100102,2010-11,Central,Rice,150
210745100102,2010-11,Central,Salt,65
210745100102,2010-11,Central,Sugar,140
210745100102,2010-11,Central,Sugar Cane,140
210745100102,2010-11,Central,Tanaposi Rape,40
210745100102,2010-11,Central,Tea,60
210745100102,2010-11,Central,Tomato,100
210745100102,2010-11,Central,White Sweet Potato,50
210745100193,2010-11,Central,Cooking Oil,250
210745100193,2010-11,Central,Dried Fish,280
210745100193,2010-11,Central,Eggs,200
210745100193,2010-11,Central,Freezes (Flavoured Ice),140
210745100193,2010-11,Central,Fresh Fish (Large Variety),300
210745100193,2010-11,Central,Guava,20
210745100193,2010-11,Central,Maize Ufa Mgaiwa (Normal F,500
210745100193,2010-11,Central,"Mandazi, Doughnut (Vendor)",100
210745100193,2010-11,Central,Nkwani,60
210745100193,2010-11,Central,Onion,60
210745100193,2010-11,Central,Pigeon Pea (Nandolo),50
210745100193,2010-11,Central,Salt,20
210745100193,2010-11,Central,Sugar,150
210745100193,2010-11,Central,Sugar Cane,40
210745100193,2010-11,Central,Tanaposi Rape,100
210745100193,2010-11,Central,Tea,60
210745100193,2010-11,Central,Tomato,150
210745100200,2010-11,Central,Avocado,90
210745100200,2010-11,Central,"Bean, Brown",160
210745100200,2010-11,Central,Chinese Cabbage,40
210745100200,2010-11,Central,Cooking Oil,120
210745100200,2010-11,Central,Cowpea (Khobwe),80
210745100200,2010-11,Central,Fresh Fish (Large Variety),120
210745100200,2010-11,Central,Goat,250
210745100200,2010-11,Central,Maize Ufa Refined (Fine Fl,500
210745100200,2010-11,Central,Okra/Therere,30
210745100200,2010-11,Central,Onion,50
210745100200,2010-11,Central,Orange Sweet Potato,250
210745100200,2010-11,Central,Rice,900
210745100200,2010-11,Central,Salt,30
210745100200,2010-11,Central,Sugar,75
210745100200,2010-11,Central,Tea,40
210745100200,2010-11,Central,Tomato,250
210745100332,2010-11,Central,"Bean, Brown",180
210745100332,2010-11,Central,Bread,300
210745100332,2010-11,Central,"Buns, Scones",60
210745100332,2010-11,Central,Cassava Tubers,60
210745100332,2010-11,Central,Chicken,800
210745100332,2010-11,Central,Cooking Oil,105
210745100332,2010-11,Central,Dried Fish,80
210745100332,2010-11,Central,Freezes (Flavoured Ice),15
210745100332,2010-11,Central,Irish Potato,40
210745100332,2010-11,Central,Maize Ufa Mgaiwa (Normal F,410
210745100332,2010-11,Central,"Mandazi, Doughnut (Vendor)",40
210745100332,2010-11,Central,Nkwani,60
210745100332,2010-11,Central,Onion,70
210745100332,2010-11,Central,Other (Specify),60
210745100332,2010-11,Central,Rice,150
210745100332,2010-11,Central,Salt,30
210745100332,2010-11,Central,Sugar,100
210745100332,2010-11,Central,Tanaposi Rape,15
210745100332,2010-11,Central,Tea,15
210745100332,2010-11,Central,Tomato,90
210745100332,2010-11,Central,White Sweet Potato,30
210745100381,2010-11,Central,Bread,120
210745100381,2010-11,Central,Cooking Oil,180
210745100381,2010-11,Central,Eggs,100
210745100381,2010-11,Central,Maize Ufa Mgaiwa (Normal F,690
210745100381,2010-11,Central,Nkwani,20
210745100381,2010-11,Central,Okra/Therere,15
210745100381,2010-11,Central,Salt,40
210745100381,2010-11,Central,Sugar,210
210745100381,2010-11,Central,Tea,10
210745100381,2010-11,Central,Tomato,210
210745100476,2010-11,Central,Avocado,120
210745100476,2010-11,Central,"Bean, Brown",200
210745100476,2010-11,Central,Cassava Tubers,120
210745100476,2010-11,Central,Cooking Oil,270
210745100476,2010-11,Central,Dried Fish,400
210745100476,2010-11,Central,Eggs,125
210745100476,2010-11,Central,Irish Potato,100
210745100476,2010-11,Central,Maize Ufa Mgaiwa (Normal F,250
210745100476,2010-11,Central,Maize Ufa Refined (Fine Fl,1000
210745100476,2010-11,Central,"Mandazi, Doughnut (Vendor)",40
210745100476,2010-11,Central,Nkwani,140
210745100476,2010-11,Central,Okra/Therere,60
210745100476,2010-11,Central,Onion,140
210745100476,2010-11,Central,Pumpkin,150
210745100476,2010-11,Central,Rice,400
210745100476,2010-11,Central,Salt,30
210745100476,2010-11,Central,Smoked Fish (Large Variety),300
210745100476,2010-11,Central,Sugar,435
210745100476,2010-11,Central,Tea,120
210745100476,2010-11,Central,Tomato,210
210745100501,2010-11,Central,Banana,60
210745100501,2010-11,Central,"Bean, Brown",280
210745100501,2010-11,Central,"Buns, Scones",100
210745100501,2010-11,Central,Cooking Oil,200
210745100501,2010-11,Central,Groundnut Flour,40
210745100501,2010-11,Central,"Mandazi, Doughnut (Vendor)",100
210745100501,2010-11,Central,Onion,50
210745100501,2010-11,Central,Rice,180
210745100501,2010-11,Central,Salt,80
210745100501,2010-11,Central,Smoked Fish (Large Variety),300
210745100501,2010-11,Central,Sugar,135
210745100501,2010-11,Central,Sugar Cane,30
210745100501,2010-11,Central,Tea,30
210745100501,2010-11,Central,Tomato,150
210745100501,2010-11,Central,"Yeast, Baking Powder, Bica",20
210745100624,2010-11,Central,Avocado,60
210745100624,2010-11,Central,"Bean, White",200
210745100624,2010-11,Central,"Buns, Scones",120
210745100624,2010-11,Central,Cassava Tubers,80
210745100624,2010-11,Central,Chinese Cabbage,20
210745100624,2010-11,Central,Chips (Vendor),50
210745100624,2010-11,Central,Cooking Oil,200
210745100624,2010-11,Central,Dried Fish,120
210745100624,2010-11,Central,Fresh Milk,120
210745100624,2010-11,Central,Gathered Wild Green Leaves,20
210745100624,2010-11,Central,Groundnut,70
210745100624,2010-11,Central,Guava,10
210745100624,2010-11,Central,Maize Ufa Mgaiwa (Normal F,1100
210745100624,2010-11,Central,"Mandazi, Doughnut (Vendor)",30
210745100624,2010-11,Central,Nkwani,240
210745100624,2010-11,Central,Okra/Therere,10
210745100624,2010-11,Central,Onion,10
210745100624,2010-11,Central,Other Cultivated Green Lea,30
210745100624,2010-11,Central,Pumpkin,20
210745100624,2010-11,Central,Salt,30
210745100624,2010-11,Central,Sugar,150
210745100624,2010-11,Central,Sugar Cane,30
210745100624,2010-11,Central,Tanaposi Rape,30
210745100624,2010-11,Central,Tea,30
210745100624,2010-11,Central,Tomato,150
210745100624,2010-11,Central,White Sweet Potato,150
210745100640,2010-11,Central,Beef,1200
210745100640,2010-11,Central,Biscuits,50
210745100640,2010-11,Central,Cassava - Boiled (Vendor),150
210745100640,2010-11,Central,Chicken,1000
210745100640,2010-11,Central,Chips (Vendor),50
210745100640,2010-11,Central,Cooking Oil,140
210745100640,2010-11,Central,Freezes (Flavoured Ice),10
210745100640,2010-11,Central,Groundnut Flour,60
210745100640,2010-11,Central,Maize Ufa Mgaiwa (Normal F,200
210745100640,2010-11,Central,Maize Ufa Refined (Fine Fl,300
210745100640,2010-11,Central,"Mandazi, Doughnut (Vendor)",160
210745100640,2010-11,Central,Okra/Therere,200
210745100640,2010-11,Central,Onion,70
210745100640,2010-11,Central,Salt,100
210745100640,2010-11,Central,Sugar,140
210745100640,2010-11,Central,Sugar Cane,30
210745100640,2010-11,Central,Tea,20
210745100640,2010-11,Central,Tomato,42
210745100640,2010-11,Central,White Sweet Potato,180
210745100640,2010-11,Central,"Yeast, Baking Powder, Bica",10
210745100773,2010-11,Central,Avocado,45
210745100773,2010-11,Central,Banana,560
210745100773,2010-11,Central,"Bean, Brown",85
210745100773,2010-11,Central,Bread,390
210745100773,2010-11,Central,Chicken,800
210745100773,2010-11,Central,Cooking Oil,200
210745100773,2010-11,Central,Dried Fish,250
