i,t,m,boys,women,girls,men,M 00-03,F 00-03,M 04-08,F 04-08,M 09-13,F 09-13,M 14-18,F 14-18,M 19-30,F 19-30,M 31-50,F 31-50,M 51+,F 51+,log HSize
310017490171,2010-11,Southern,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
310017490181,2010-11,Southern,3,1,2,1,1,1,0,0,2,0,0,1,0,0,1,1,0,0,1.945910149
310017490191,2010-11,Southern,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.098612289
310017490212,2010-11,Southern,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1.386294361
310021690014,2010-11,Southern,3,2,2,3,0,1,2,0,0,1,2,0,1,1,1,1,0,0,2.302585093
310021690062,2010-11,Southern,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310021690087,2010-11,Southern,1,1,2,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912
310021690116,2010-11,Southern,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.386294361
310021690118,2010-11,Southern,2,1,3,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1.791759469
310021690125,2010-11,Southern,5,1,1,1,0,0,3,0,2,0,1,1,0,0,0,0,0,1,2.079441542
310021690150,2010-11,Southern,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6931471806
310021690162,2010-11,Southern,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471806
310021690165,2010-11,Southern,2,2,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1.791759469
310021690191,2010-11,Southern,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361
310021690226,2010-11,Southern,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289
310021690231,2010-11,Southern,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1.386294361
310021690240,2010-11,Southern,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1.386294361
310021690242,2010-11,Southern,2,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1.386294361
310021690260,2010-11,Southern,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310021690273,2010-11,Southern,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
310022450007,2010-11,,0,1,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1.386294361
310022450015,2010-11,,0,1,3,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1.609437912
310022450022,2010-11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310022450029,2010-11,,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1.386294361
310022450036,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806
310022450043,2010-11,,1,1,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1.791759469
310022450050,2010-11,,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
310022450058,2010-11,,1,1,4,1,0,0,0,2,1,1,0,1,0,0,1,1,0,0,1.945910149
310022450065,2010-11,,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.386294361
310022450079,2010-11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310022450086,2010-11,,1,1,4,1,1,0,0,1,0,2,0,1,0,0,1,1,0,0,1.945910149
310022450094,2010-11,,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1.791759469
310022450101,2010-11,,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471806
310022450115,2010-11,,2,1,3,1,0,0,0,2,2,0,0,1,0,0,1,1,0,0,1.945910149
310022450122,2010-11,,2,1,2,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1.791759469
310022450130,2010-11,,0,3,1,2,0,0,0,1,0,0,0,1,1,0,0,2,1,0,1.791759469
310026770019,2010-11,,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310026770045,2010-11,,3,1,4,1,1,0,0,2,0,2,2,0,0,0,1,1,0,0,2.197224577
310026770071,2010-11,,2,1,4,1,0,2,0,0,1,1,1,1,0,0,1,1,0,0,2.079441542
310026770091,2010-11,,1,2,2,1,1,0,0,1,0,1,0,0,1,2,0,0,0,0,1.791759469
310026770175,2010-11,,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1.386294361
310026770201,2010-11,,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1.098612289
310026770227,2010-11,,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6931471806
310026770254,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310026770306,2010-11,,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6931471806
310026770332,2010-11,,1,1,2,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1.609437912
310026770358,2010-11,,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6931471806
310026770384,2010-11,,0,3,4,1,0,1,0,2,0,1,0,0,0,1,1,2,0,0,2.079441542
310026770436,2010-11,,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1.386294361
310026770462,2010-11,,1,1,2,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1.609437912
310026770488,2010-11,,1,1,2,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1.609437912
310026770541,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
310031000026,2010-11,,2,1,3,1,0,2,1,0,1,1,0,0,0,0,1,1,0,0,1.945910149
310031000042,2010-11,,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
310031000058,2010-11,,1,1,2,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1.609437912
310031000074,2010-11,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289
310031000106,2010-11,,3,1,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1.791759469
310031000122,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310031000138,2010-11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310031000154,2010-11,,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.098612289
310031000186,2010-11,,2,2,0,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1.609437912
310031000202,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289
310031000218,2010-11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310031000234,2010-11,,2,1,2,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1.609437912
310031000266,2010-11,,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310031000282,2010-11,,1,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1.609437912
310031000298,2010-11,,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361
310031000330,2010-11,,1,1,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1.609437912
310032260009,2010-11,,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.386294361
310032260016,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
310032260024,2010-11,,0,2,5,2,0,0,0,2,0,1,0,2,1,1,0,1,1,0,2.197224577
310032260032,2010-11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310032260049,2010-11,,0,1,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.386294361
310032260057,2010-11,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.386294361
310032260065,2010-11,,1,1,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1.609437912
310032260073,2010-11,,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1.386294361
310032260089,2010-11,,2,1,2,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1.791759469
310032260097,2010-11,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.098612289
310032260105,2010-11,,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1.386294361
310032260113,2010-11,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.098612289
310032260130,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
310032260138,2010-11,,0,1,4,1,0,1,0,2,0,0,0,1,0,1,1,0,0,0,1.791759469
310032260146,2010-11,,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310032260162,2010-11,,2,1,2,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1.791759469
310034820033,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
310034820050,2010-11,,3,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1.791759469
310034820067,2010-11,,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.098612289
310034820084,2010-11,,1,1,4,1,0,0,0,3,1,1,0,0,0,0,1,1,0,0,1.945910149
310034820118,2010-11,,3,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1.791759469
310034820135,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
310034820153,2010-11,,3,1,1,1,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1.791759469
310034820170,2010-11,,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289
310034820204,2010-11,,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
310034820221,2010-11,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361
310034820238,2010-11,,2,1,3,1,1,0,1,1,0,2,0,0,0,0,0,1,1,0,1.945910149
310034820255,2010-11,,2,1,2,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1.791759469
310034820289,2010-11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310034820306,2010-11,,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361
310034820324,2010-11,,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
310034820358,2010-11,,3,1,3,1,2,0,0,1,0,1,1,1,0,0,1,1,0,0,2.079441542
310037590006,2010-11,,0,1,5,1,0,0,0,2,0,1,0,2,0,0,0,1,1,0,1.945910149
310037590007,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
310037590008,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
310037590018,2010-11,,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1.386294361
310037590026,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310037590036,2010-11,,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361
310037590040,2010-11,,2,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1.609437912
310037590044,2010-11,,3,1,2,1,1,0,0,0,1,2,1,0,0,0,1,1,0,0,1.945910149
310037590057,2010-11,,3,1,1,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,1.791759469
310037590074,2010-11,,2,1,3,1,0,0,1,0,1,1,0,2,0,0,1,1,0,0,1.945910149
310037590075,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310037590099,2010-11,,1,1,3,1,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1.791759469
310037590103,2010-11,,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
310037590121,2010-11,,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1.386294361
310037590129,2010-11,,7,3,3,3,4,0,2,1,0,1,2,1,1,1,1,2,0,0,2.772588722
310037590132,2010-11,,2,1,3,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,1.791759469
310040980039,2010-11,,1,1,3,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1.791759469
310040980059,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
310040980080,2010-11,,3,1,2,1,0,0,0,2,2,0,1,0,0,0,1,1,0,0,1.945910149
310040980100,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
310040980141,2010-11,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289
310040980161,2010-11,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.098612289
310040980181,2010-11,,0,1,3,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1.609437912
310040980202,2010-11,,2,1,2,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1.609437912
310040980263,2010-11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310040980283,2010-11,,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361
310040980303,2010-11,,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310040980306,2010-11,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471806
310040980344,2010-11,,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310040980364,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310040980385,2010-11,,1,1,5,1,1,0,0,1,0,2,0,2,0,0,0,1,1,0,2.079441542
310040980425,2010-11,,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289
310043120006,2010-11,Southern,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1.386294361
310043120011,2010-11,Southern,3,1,1,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,1.791759469
310043120017,2010-11,Southern,3,1,2,1,0,0,0,1,2,0,1,1,0,0,1,1,0,0,1.945910149
310043120023,2010-11,Southern,3,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1.609437912
310043120029,2010-11,Southern,3,1,2,1,1,0,0,1,2,0,0,1,0,0,1,1,0,0,1.945910149
310043120040,2010-11,Southern,1,1,2,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1.609437912
310043120046,2010-11,Southern,1,1,3,1,0,1,0,2,1,0,0,0,0,0,0,1,1,0,1.791759469
310043120052,2010-11,Southern,0,1,2,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1.386294361
310043120057,2010-11,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310043120069,2010-11,Southern,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310043120075,2010-11,Southern,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.098612289
310043120081,2010-11,Southern,2,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1.609437912
310043120086,2010-11,Southern,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
310043120104,2010-11,Southern,1,1,2,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912
310043120109,2010-11,Southern,1,1,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1.609437912
310043120121,2010-11,Southern,0,1,3,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912
310050610021,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310050610035,2010-11,,0,1,1,4,0,0,0,0,0,0,2,1,1,0,0,1,1,0,1.791759469
310050610049,2010-11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310050610063,2010-11,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6931471806
310050610091,2010-11,,0,1,3,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,1.609437912
310050610105,2010-11,,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310050610113,2010-11,,3,2,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1.945910149
310050610119,2010-11,,1,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1.609437912
310050610162,2010-11,,0,1,3,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1.609437912
310050610176,2010-11,,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310050610190,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
310050610204,2010-11,,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310050610232,2010-11,,2,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.609437912
310050610246,2010-11,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310050610260,2010-11,,4,1,1,1,0,0,1,1,2,0,1,0,0,0,1,1,0,0,1.945910149
310050610289,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
310062840047,2010-11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310062840050,2010-11,,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.098612289
310062840075,2010-11,,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310062840101,2010-11,,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1.386294361
310062840151,2010-11,,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.386294361
310062840176,2010-11,,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310062840201,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
310062840226,2010-11,,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310062840277,2010-11,,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289
310062840302,2010-11,,5,1,1,1,1,1,2,0,1,0,1,0,0,1,1,0,0,0,2.079441542
310062840327,2010-11,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471806
310062840352,2010-11,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.386294361
310062840402,2010-11,,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1.386294361
310062840427,2010-11,,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1.386294361
310062840453,2010-11,,1,1,3,1,0,0,1,2,0,1,0,0,0,0,1,1,0,0,1.791759469
310062840503,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806
310065560120,2010-11,Southern,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471806
310065560154,2010-11,Southern,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.098612289
310065560157,2010-11,Southern,3,1,2,1,0,0,2,0,1,0,0,2,0,0,1,1,0,0,1.945910149
310065560166,2010-11,Southern,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.098612289
310065560168,2010-11,Southern,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
310065560199,2010-11,Southern,0,1,1,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1.386294361
310065560216,2010-11,Southern,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471806
310065560246,2010-11,Southern,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.386294361
310065560257,2010-11,Southern,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6931471806
310065560261,2010-11,Southern,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471806
310065560288,2010-11,Southern,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471806
310065560292,2010-11,Southern,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
310065560328,2010-11,Southern,2,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361
310065560344,2010-11,Southern,3,2,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1.945910149
310065560370,2010-11,Southern,2,2,2,2,0,0,0,2,1,0,1,0,1,0,1,1,0,1,2.079441542
310065560417,2010-11,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
310073350006,2010-11,Southern,0,1,2,2,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1.609437912
310073350029,2010-11,Southern,0,2,3,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1.791759469
310073350074,2010-11,Southern,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310073350097,2010-11,Southern,1,1,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912
310073350120,2010-11,Southern,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.386294361
310073350166,2010-11,Southern,4,1,4,1,1,0,1,2,1,2,1,0,0,0,1,1,0,0,2.302585093
310073350189,2010-11,Southern,1,1,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1.386294361
310073350212,2010-11,Southern,3,1,2,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1.945910149
310073350258,2010-11,Southern,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289
310073350281,2010-11,Southern,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361
310073350304,2010-11,Southern,4,1,3,2,0,0,2,0,2,1,0,2,1,0,1,1,0,0,2.302585093
310073350350,2010-11,Southern,2,2,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1.609437912
310073350373,2010-11,Southern,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1.609437912
310073350396,2010-11,Southern,2,1,2,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1.791759469
310073350442,2010-11,Southern,1,2,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1.609437912
310073350465,2010-11,Southern,1,2,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1.609437912
310075440030,2010-11,,1,1,2,2,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1.791759469
310075440039,2010-11,,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
310075440083,2010-11,,0,1,4,1,0,1,0,2,0,1,0,0,0,0,0,1,1,0,1.791759469
310075440137,2010-11,,0,1,7,1,0,1,0,2,0,1,0,3,0,0,1,1,0,0,2.197224577
310075440142,2010-11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310075440235,2010-11,,0,1,2,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1.386294361
310075440267,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289
310075440278,2010-11,,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.098612289
310075440283,2010-11,,3,0,2,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1.791759469
310075440333,2010-11,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6931471806
310075440336,2010-11,,2,2,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1.609437912
310075440347,2010-11,,4,1,1,1,1,0,2,0,1,1,0,0,0,0,1,1,0,0,1.945910149
310075440365,2010-11,,10,3,2,2,1,0,2,1,5,0,2,1,1,1,0,1,1,1,2.833213344
310075440370,2010-11,,2,1,3,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,1.945910149
310075440411,2010-11,,3,1,1,3,1,0,1,1,1,0,1,0,1,1,1,0,0,0,2.079441542
310075440415,2010-11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310075490018,2010-11,,1,2,1,4,0,0,0,0,0,0,1,1,3,1,0,0,1,1,2.079441542
310075490028,2010-11,,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
310075490037,2010-11,,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310075490046,2010-11,,1,1,3,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1.791759469
310075490065,2010-11,,5,1,0,2,1,0,1,0,0,0,3,0,1,0,1,1,0,0,2.079441542
310075490074,2010-11,,1,1,0,3,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1.609437912
310075490084,2010-11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310075490093,2010-11,,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1.609437912
310075490112,2010-11,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471806
310075490121,2010-11,,3,1,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1.609437912
310075490131,2010-11,,1,1,3,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1.609437912
310075490140,2010-11,,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1.386294361
310075490159,2010-11,,3,2,2,1,0,0,0,0,1,2,2,0,0,0,1,1,0,1,2.079441542
310075490168,2010-11,,2,1,2,1,1,0,0,2,0,0,1,0,0,0,1,1,0,0,1.791759469
310075490178,2010-11,,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471806
310075490196,2010-11,,0,1,2,2,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1.609437912
310076450012,2010-11,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471806
310076450023,2010-11,,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361
310076450035,2010-11,,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471806
310076450047,2010-11,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471806
310076450059,2010-11,,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1.791759469
310076450065,2010-11,,3,2,2,0,1,0,2,0,0,0,0,2,0,0,0,1,0,1,1.945910149
310076450082,2010-11,,1,1,2,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1.609437912
310076450094,2010-11,,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289
310076450106,2010-11,,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361
310076450118,2010-11,,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289
310076450142,2010-11,,1,1,2,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912
310076450153,2010-11,,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.098612289
310076450177,2010-11,,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
310076450201,2010-11,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
