i,t,m,j,Expenditure
311087030121,2010-11,Southern,Maize ufa mgaiwa (normal flour),200
311087030121,2010-11,Southern,Nkhwani,70
311087030121,2010-11,Southern,Salt,10
311087030172,2010-11,Southern,Avocado,30
311087030172,2010-11,Southern,"Bean, brown",160
311087030172,2010-11,Southern,Chicken,350
311087030172,2010-11,Southern,Cooking oil,70
311087030172,2010-11,Southern,Cowpea (khobwe),55
311087030172,2010-11,Southern,Cucumber,100
311087030172,2010-11,Southern,Fresh milk,70
311087030172,2010-11,Southern,Maize ufa mgaiwa (normal flour),150
311087030172,2010-11,Southern,Nkhwani,20
311087030172,2010-11,Southern,Okra / therere,20
311087030172,2010-11,Southern,Rice,150
311087030172,2010-11,Southern,Salt,40
311087030172,2010-11,Southern,Sorghum (mapira),100
311087030172,2010-11,Southern,Sugar,70
311087030172,2010-11,Southern,Sugar cane,10
311087030174,2010-11,Southern,Avocado,10
311087030174,2010-11,Southern,"Bean, brown",200
311087030174,2010-11,Southern,"Buns, scones",40
311087030174,2010-11,Southern,Cooking oil,120
311087030174,2010-11,Southern,Fresh fish,100
311087030174,2010-11,Southern,Groundnut flour,30
311087030174,2010-11,Southern,Maize ufa mgaiwa (normal flour),700
311087030174,2010-11,Southern,Nkhwani,60
311087030174,2010-11,Southern,Okra / therere,40
311087030174,2010-11,Southern,Onion,20
311087030174,2010-11,Southern,Papaya,20
311087030174,2010-11,Southern,Powdered milk,150
311087030174,2010-11,Southern,Salt,20
311087030174,2010-11,Southern,Sorghum (mapira),200
311087030174,2010-11,Southern,Sugar,140
311087030174,2010-11,Southern,Sugar cane,20
311087030174,2010-11,Southern,Tea,20
311087030174,2010-11,Southern,Tomato,30
311087030266,2010-11,Southern,Avocado,80
311087030266,2010-11,Southern,Banana,50
311087030266,2010-11,Southern,"Bean, brown",100
311087030266,2010-11,Southern,Beef,150
311087030266,2010-11,Southern,"Buns, scones",140
311087030266,2010-11,Southern,Cabbage,100
311087030266,2010-11,Southern,Cassava tubers,150
311087030266,2010-11,Southern,"Citrus  naartje, orange, etc.",90
311087030266,2010-11,Southern,Cooking oil,150
311087030266,2010-11,Southern,Cucumber,60
311087030266,2010-11,Southern,Fish (vendor),140
311087030266,2010-11,Southern,Fresh fish,50
311087030266,2010-11,Southern,Goat,150
311087030266,2010-11,Southern,Green maize,140
311087030266,2010-11,Southern,Maize ufa mgaiwa (normal flour),200
311087030266,2010-11,Southern,Maize ufa refined (fine flour),300
311087030266,2010-11,Southern,Nkhwani,100
311087030266,2010-11,Southern,Okra / therere,50
311087030266,2010-11,Southern,Onion,50
311087030266,2010-11,Southern,Papaya,40
311087030266,2010-11,Southern,Pumpkin,100
311087030266,2010-11,Southern,Rice,140
311087030266,2010-11,Southern,Salt,40
311087030266,2010-11,Southern,"Soft drinks (coca-cola, fanta, sprite, etc.)",280
311087030266,2010-11,Southern,Soyabean flour,200
311087030266,2010-11,Southern,Sugar,75
311087030266,2010-11,Southern,Sugar cane,70
311087030266,2010-11,Southern,Tomato,150
311087030267,2010-11,Southern,Avocado,20
311087030267,2010-11,Southern,Banana,20
311087030267,2010-11,Southern,Dried fish,100
311087030267,2010-11,Southern,Groundnut flour,20
311087030267,2010-11,Southern,Maize ufa mgaiwa (normal flour),250
311087030267,2010-11,Southern,Nkhwani,40
311087030267,2010-11,Southern,Okra / therere,10
311087030267,2010-11,Southern,Salt,10
311087030267,2010-11,Southern,Sugar,40
311087030267,2010-11,Southern,Sugar cane,20
311087030267,2010-11,Southern,"Wild fruit (masau, malambe, etc.)",10
311087030267,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",5
311087030288,2010-11,Southern,Gathered wild green leaves,10
311087030288,2010-11,Southern,Maize ufa mgaiwa (normal flour),200
311087030288,2010-11,Southern,Nkhwani,10
311087030288,2010-11,Southern,Salt,10
311087030320,2010-11,Southern,Banana,50
311087030320,2010-11,Southern,Cooking oil,100
311087030320,2010-11,Southern,Fish (vendor),80
311087030320,2010-11,Southern,Fresh fish,100
311087030320,2010-11,Southern,Goat,150
311087030320,2010-11,Southern,Maize ufa mgaiwa (normal flour),1000
311087030320,2010-11,Southern,"Mandazi, doughnut (vendor)",30
311087030320,2010-11,Southern,Nkhwani,10
311087030320,2010-11,Southern,Salt,20
311087030320,2010-11,Southern,Tea,10
311087030320,2010-11,Southern,Thobwa,40
311087030320,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
311087030327,2010-11,Southern,Cassava - boiled (vendor),20
311087030327,2010-11,Southern,Cooking oil,300
311087030327,2010-11,Southern,Cucumber,10
311087030327,2010-11,Southern,Dried fish,160
311087030327,2010-11,Southern,Fresh fish,100
311087030327,2010-11,Southern,Groundnut,5
311087030327,2010-11,Southern,Maize ufa mgaiwa (normal flour),160
311087030327,2010-11,Southern,"Mandazi, doughnut (vendor)",60
311087030327,2010-11,Southern,Onion,5
311087030327,2010-11,Southern,Salt,20
311087030327,2010-11,Southern,Sugar,35
311087030327,2010-11,Southern,Sugar cane,10
311087030327,2010-11,Southern,Thobwa,10
311087030327,2010-11,Southern,Tomato,10
311087030335,2010-11,Southern,Avocado,30
311087030335,2010-11,Southern,Banana,20
311087030335,2010-11,Southern,Cucumber,15
311087030335,2010-11,Southern,Fish (vendor),30
311087030335,2010-11,Southern,Maize ufa mgaiwa (normal flour),200
311087030335,2010-11,Southern,Spices,10
311087030335,2010-11,Southern,Sugar cane,20
311087030344,2010-11,Southern,Maize ufa mgaiwa (normal flour),280
311087030344,2010-11,Southern,Nkhwani,40
311087030344,2010-11,Southern,Okra / therere,30
311087030344,2010-11,Southern,Salt,10
311087030374,2010-11,Southern,Avocado,40
311087030374,2010-11,Southern,Banana,25
311087030374,2010-11,Southern,"Bean, brown",30
311087030374,2010-11,Southern,"Bottled / canned beer (carlsberg, etc.)",300
311087030374,2010-11,Southern,"Buns, scones",80
311087030374,2010-11,Southern,Cassava tubers,30
311087030374,2010-11,Southern,Cooking oil,100
311087030374,2010-11,Southern,Eggs,50
311087030374,2010-11,Southern,Goat,300
311087030374,2010-11,Southern,Green maize,20
311087030374,2010-11,Southern,Guava,10
311087030374,2010-11,Southern,Maize ufa mgaiwa (normal flour),200
311087030374,2010-11,Southern,Nkhwani,30
311087030374,2010-11,Southern,Salt,30
311087030374,2010-11,Southern,Squash (sobo drink concentrate),140
311087030374,2010-11,Southern,Sugar,140
311087030374,2010-11,Southern,Sugar cane,20
311087030374,2010-11,Southern,Tea,25
311087030374,2010-11,Southern,Tomato,30
311087030374,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",5
311087030375,2010-11,Southern,Fresh fish,100
311087030375,2010-11,Southern,Maize ufa mgaiwa (normal flour),300
311087030375,2010-11,Southern,Salt,5
311087030385,2010-11,Southern,Avocado,150
311087030385,2010-11,Southern,Cassava tubers,75
311087030385,2010-11,Southern,Cooking oil,200
311087030385,2010-11,Southern,Cowpea (khobwe),240
311087030385,2010-11,Southern,Dried fish,300
311087030385,2010-11,Southern,Maize ufa mgaiwa (normal flour),300
311087030385,2010-11,Southern,Nkhwani,100
311087030385,2010-11,Southern,Salt,20
311087030385,2010-11,Southern,Sugar,140
311087030385,2010-11,Southern,Tomato,150
312010070032,2010-11,Southern,"Bean, brown",100
312010070032,2010-11,Southern,Cooking oil,10
312010070032,2010-11,Southern,Dried fish,40
312010070032,2010-11,Southern,Salt,50
312010070032,2010-11,Southern,Sugar cane,60
312010070032,2010-11,Southern,Tanaposi/rape,20
312010070032,2010-11,Southern,Tomato,20
312010070032,2010-11,Southern,Traditional beer (masese),250
312010070034,2010-11,Southern,Dried fish,100
312010070034,2010-11,Southern,Salt,20
312010070034,2010-11,Southern,Traditional beer (masese),150
312010070034,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312010070037,2010-11,Southern,"Bean, brown",60
312010070037,2010-11,Southern,Cowpea (khobwe),60
312010070037,2010-11,Southern,Maize ufa mgaiwa (normal flour),1300
312010070037,2010-11,Southern,Pumpkin,120
312010070037,2010-11,Southern,Salt,20
312010070037,2010-11,Southern,Sugar cane,35
312010070037,2010-11,Southern,Tomato,120
312010070074,2010-11,Southern,Banana,100
312010070074,2010-11,Southern,"Bean, brown",100
312010070074,2010-11,Southern,"Buns, scones",90
312010070074,2010-11,Southern,Chips (vendor),200
312010070074,2010-11,Southern,Cooking oil,175
312010070074,2010-11,Southern,Dried fish,120
312010070074,2010-11,Southern,"Mandazi, doughnut (vendor)",40
312010070074,2010-11,Southern,Salt,20
312010070074,2010-11,Southern,"Soft drinks (coca-cola, fanta, sprite, etc.)",120
312010070074,2010-11,Southern,Sugar,150
312010070074,2010-11,Southern,Sugar cane,40
312010070074,2010-11,Southern,Tanaposi/rape,60
312010070074,2010-11,Southern,Tea,25
312010070074,2010-11,Southern,Tomato,30
312010070116,2010-11,Southern,Dried fish,50
312010070116,2010-11,Southern,Salt,20
312010070116,2010-11,Southern,Tomato,20
312010070128,2010-11,Southern,"Bean, brown",60
312010070128,2010-11,Southern,"Buns, scones",60
312010070128,2010-11,Southern,Cooking oil,140
312010070128,2010-11,Southern,Dried fish,100
312010070128,2010-11,Southern,Fresh fish,150
312010070128,2010-11,Southern,Irish potato,50
312010070128,2010-11,Southern,"Mandazi, doughnut (vendor)",70
312010070128,2010-11,Southern,Onion,20
312010070128,2010-11,Southern,Salt,80
312010070128,2010-11,Southern,Sugar,150
312010070128,2010-11,Southern,Tomato,20
312010070145,2010-11,Southern,Biscuits,50
312010070145,2010-11,Southern,Cooking oil,30
312010070145,2010-11,Southern,Salt,20
312010070145,2010-11,Southern,Tanaposi/rape,60
312010070145,2010-11,Southern,Tomato,20
312010070158,2010-11,Southern,"Bean, brown",150
312010070158,2010-11,Southern,Cooking oil,100
312010070158,2010-11,Southern,Dried fish,200
312010070158,2010-11,Southern,Groundnut flour,60
312010070158,2010-11,Southern,"Mandazi, doughnut (vendor)",30
312010070158,2010-11,Southern,Salt,90
312010070158,2010-11,Southern,Sugar,70
312010070158,2010-11,Southern,Tea,20
312010070158,2010-11,Southern,Tomato,100
312010070162,2010-11,Southern,Fresh fish,100
312010070162,2010-11,Southern,Fresh milk,50
312010070162,2010-11,Southern,"Mandazi, doughnut (vendor)",40
312010070162,2010-11,Southern,Salt,20
312010070162,2010-11,Southern,Tomato,100
312010070162,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312010070164,2010-11,Southern,"Bean, brown",120
312010070164,2010-11,Southern,Dried fish,25
312010070164,2010-11,Southern,Salt,20
312010070164,2010-11,Southern,Sugar,150
312010070164,2010-11,Southern,Sugar cane,20
312010070164,2010-11,Southern,Tanaposi/rape,60
312010070164,2010-11,Southern,Tomato,20
312010070164,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",5
312010070169,2010-11,Southern,Banana,100
312010070169,2010-11,Southern,Cooking oil,60
312010070169,2010-11,Southern,Cowpea (khobwe),120
312010070169,2010-11,Southern,Salt,60
312010070169,2010-11,Southern,Sugar,150
312010070169,2010-11,Southern,Tanaposi/rape,40
312010070169,2010-11,Southern,Tea,30
312010070169,2010-11,Southern,Tomato,60
312010070189,2010-11,Southern,Banana,50
312010070189,2010-11,Southern,"Bean, brown",120
312010070189,2010-11,Southern,Cassava tubers,60
312010070189,2010-11,Southern,Cooking oil,70
312010070189,2010-11,Southern,Maize - boiled or roasted (vendor),40
312010070189,2010-11,Southern,"Mandazi, doughnut (vendor)",40
312010070189,2010-11,Southern,Salt,50
312010070189,2010-11,Southern,Sugar,150
312010070189,2010-11,Southern,Tanaposi/rape,80
312010070189,2010-11,Southern,Tea,70
312010070189,2010-11,Southern,Tomato,50
312010070189,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",20
312010070226,2010-11,Southern,"Bean, brown",100
312010070226,2010-11,Southern,Cooking oil,20
312010070226,2010-11,Southern,Eggs,200
312010070226,2010-11,Southern,Fresh fish,200
312010070226,2010-11,Southern,"Mandazi, doughnut (vendor)",40
312010070226,2010-11,Southern,Onion,20
312010070226,2010-11,Southern,Salt,20
312010070226,2010-11,Southern,Sugar,150
312010070226,2010-11,Southern,Tomato,20
312010070230,2010-11,Southern,"Bean, brown",250
312010070230,2010-11,Southern,Dried fish,200
312010070230,2010-11,Southern,Irish potato,250
312010070230,2010-11,Southern,"Mandazi, doughnut (vendor)",50
312010070230,2010-11,Southern,Salt,50
312010070230,2010-11,Southern,Sugar,150
312010070230,2010-11,Southern,Tomato,50
312010070283,2010-11,Southern,Banana,100
312010070283,2010-11,Southern,Bread,200
312010070283,2010-11,Southern,"Buns, scones",100
312010070283,2010-11,Southern,Cooking oil,75
312010070283,2010-11,Southern,Dried fish,200
312010070283,2010-11,Southern,Fresh fish,100
312010070283,2010-11,Southern,Guava,20
312010070283,2010-11,Southern,"Mandazi, doughnut (vendor)",30
312010070283,2010-11,Southern,Pork,150
312010070283,2010-11,Southern,Pumpkin,180
312010070283,2010-11,Southern,Salt,50
312010070283,2010-11,Southern,Sugar,300
312010070283,2010-11,Southern,Sugar cane,50
312010070283,2010-11,Southern,Tanaposi/rape,30
312010070283,2010-11,Southern,Tea,30
312010070283,2010-11,Southern,Tomato,50
312010070285,2010-11,Southern,Chinese cabbage,30
312010070285,2010-11,Southern,Cooking oil,35
312010070285,2010-11,Southern,Dried fish,400
312010070285,2010-11,Southern,Salt,50
312010070285,2010-11,Southern,Tomato,50
312011040010,2010-11,Southern,"Bean, brown",100
312011040010,2010-11,Southern,"Bean, white",100
312011040010,2010-11,Southern,Biscuits,70
312011040010,2010-11,Southern,Cabbage,50
312011040010,2010-11,Southern,Cassava tubers,60
312011040010,2010-11,Southern,Cooking oil,150
312011040010,2010-11,Southern,Dried fish,100
312011040010,2010-11,Southern,Fresh fish,200
312011040010,2010-11,Southern,Onion,50
312011040010,2010-11,Southern,Rice,140
312011040010,2010-11,Southern,Salt,50
312011040010,2010-11,Southern,Sugar,170
312011040010,2010-11,Southern,Tanaposi/rape,80
312011040010,2010-11,Southern,Tea,40
312011040010,2010-11,Southern,Tomato,100
312011040010,2010-11,Southern,White sweet potato,60
312011040023,2010-11,Southern,Cassava tubers,90
312011040023,2010-11,Southern,Chinese cabbage,50
312011040023,2010-11,Southern,Cooking oil,150
312011040023,2010-11,Southern,Nkhwani,50
312011040023,2010-11,Southern,Salt,50
312011040023,2010-11,Southern,Sugar,170
312011040023,2010-11,Southern,Sugar cane,30
312011040023,2010-11,Southern,Tanaposi/rape,100
312011040023,2010-11,Southern,Tea,40
312011040023,2010-11,Southern,Tomato,60
312011040023,2010-11,Southern,White sweet potato,90
312011040036,2010-11,Southern,Cabbage,40
312011040036,2010-11,Southern,Cooking oil,150
312011040036,2010-11,Southern,Dried fish,100
312011040036,2010-11,Southern,Eggs,150
312011040036,2010-11,Southern,Groundnut,150
312011040036,2010-11,Southern,Groundnut flour,50
312011040036,2010-11,Southern,Onion,50
312011040036,2010-11,Southern,Salt,50
312011040036,2010-11,Southern,Sugar,170
312011040036,2010-11,Southern,Tanaposi/rape,80
312011040036,2010-11,Southern,Tea,40
312011040036,2010-11,Southern,Tomato,100
312011040036,2010-11,Southern,White sweet potato,60
312011040061,2010-11,Southern,Bread,100
312011040061,2010-11,Southern,Cooking oil,120
312011040061,2010-11,Southern,Dried fish,100
312011040061,2010-11,Southern,Eggs,120
312011040061,2010-11,Southern,Fresh milk,60
312011040061,2010-11,Southern,Goat,125
312011040061,2010-11,Southern,Onion,50
312011040061,2010-11,Southern,Papaya,30
312011040061,2010-11,Southern,Pigeonpea (nandolo),20
312011040061,2010-11,Southern,Rice,145
312011040061,2010-11,Southern,Salt,50
312011040061,2010-11,Southern,Sugar,160
312011040061,2010-11,Southern,Tanaposi/rape,30
312011040061,2010-11,Southern,Tea,70
312011040061,2010-11,Southern,Tomato,40
312011040061,2010-11,Southern,White sweet potato,30
312011040074,2010-11,Southern,Biscuits,70
312011040074,2010-11,Southern,Bread,120
312011040074,2010-11,Southern,Cassava tubers,20
312011040074,2010-11,Southern,Chips (vendor),50
312011040074,2010-11,Southern,Cooking oil,150
312011040074,2010-11,Southern,Eggs,240
312011040074,2010-11,Southern,Fresh milk,120
312011040074,2010-11,Southern,Green maize,100
312011040074,2010-11,Southern,Groundnut,20
312011040074,2010-11,Southern,Irish potato,50
312011040074,2010-11,Southern,"Mandazi, doughnut (vendor)",20
312011040074,2010-11,Southern,Nkhwani,85
312011040074,2010-11,Southern,Onion,50
312011040074,2010-11,Southern,Papaya,60
312011040074,2010-11,Southern,Pigeonpea (nandolo),50
312011040074,2010-11,Southern,Powdered milk,100
312011040074,2010-11,Southern,Rice,140
312011040074,2010-11,Southern,Salt,40
312011040074,2010-11,Southern,Sugar,170
312011040074,2010-11,Southern,Tea,50
312011040074,2010-11,Southern,Tomato,100
312011040086,2010-11,Southern,"Buns, scones",60
312011040086,2010-11,Southern,Chips (vendor),50
312011040086,2010-11,Southern,Cooking oil,60
312011040086,2010-11,Southern,Dried fish,60
312011040086,2010-11,Southern,Eggs,60
312011040086,2010-11,Southern,Fish (vendor),100
312011040086,2010-11,Southern,Fresh fish,100
312011040086,2010-11,Southern,"Mandazi, doughnut (vendor)",40
312011040086,2010-11,Southern,Onion,20
312011040086,2010-11,Southern,Salt,20
312011040086,2010-11,Southern,Tanaposi/rape,20
312011040086,2010-11,Southern,Tomato,40
312011040086,2010-11,Southern,White sweet potato,20
312011040112,2010-11,Southern,"Bean, brown",120
312011040112,2010-11,Southern,Biscuits,35
312011040112,2010-11,Southern,Cassava tubers,60
312011040112,2010-11,Southern,Cooking oil,150
312011040112,2010-11,Southern,Dried fish,50
312011040112,2010-11,Southern,Fish (vendor),40
312011040112,2010-11,Southern,Fresh fish,100
312011040112,2010-11,Southern,Maize ufa mgaiwa (normal flour),400
312011040112,2010-11,Southern,Maize ufa refined (fine flour),400
312011040112,2010-11,Southern,Okra / therere,20
312011040112,2010-11,Southern,Onion,20
312011040112,2010-11,Southern,Rice,140
312011040112,2010-11,Southern,Salt,50
312011040112,2010-11,Southern,Smoked fish,150
312011040112,2010-11,Southern,Sugar,160
312011040112,2010-11,Southern,Tanaposi/rape,80
312011040112,2010-11,Southern,Tea,10
312011040112,2010-11,Southern,Tomato,30
312011040112,2010-11,Southern,White sweet potato,20
312011040124,2010-11,Southern,Banana,50
312011040124,2010-11,Southern,"Bean, brown",100
312011040124,2010-11,Southern,Bread,200
312011040124,2010-11,Southern,Cassava tubers,80
312011040124,2010-11,Southern,Cooking oil,150
312011040124,2010-11,Southern,Groundnut,120
312011040124,2010-11,Southern,Onion,20
312011040124,2010-11,Southern,Powdered milk,50
312011040124,2010-11,Southern,Rice,120
312011040124,2010-11,Southern,Salt,40
312011040124,2010-11,Southern,Tea,10
312011040124,2010-11,Southern,Tomato,80
312011040124,2010-11,Southern,White sweet potato,50
312011040137,2010-11,Southern,"Buns, scones",150
312011040137,2010-11,Southern,Cassava tubers,60
312011040137,2010-11,Southern,Cooking oil,80
312011040137,2010-11,Southern,Onion,15
312011040137,2010-11,Southern,Rice,100
312011040137,2010-11,Southern,Smoked fish,200
312011040137,2010-11,Southern,Tanaposi/rape,20
312011040137,2010-11,Southern,Tomato,60
312011040162,2010-11,Southern,"Bean, brown",100
312011040162,2010-11,Southern,Cabbage,50
312011040162,2010-11,Southern,Cassava tubers,75
312011040162,2010-11,Southern,Chinese cabbage,50
312011040162,2010-11,Southern,Cooking oil,150
312011040162,2010-11,Southern,Dried fish,150
312011040162,2010-11,Southern,Fresh fish,100
312011040162,2010-11,Southern,Groundnut,150
312011040162,2010-11,Southern,Groundnut flour,70
312011040162,2010-11,Southern,Nkhwani,50
312011040162,2010-11,Southern,Onion,50
312011040162,2010-11,Southern,Salt,50
312011040162,2010-11,Southern,Sugar,170
312011040162,2010-11,Southern,Sugar cane,45
312011040162,2010-11,Southern,Tanaposi/rape,100
312011040162,2010-11,Southern,Tea,40
312011040162,2010-11,Southern,Tomato,100
312011040162,2010-11,Southern,White sweet potato,60
312011040175,2010-11,Southern,Banana,20
312011040175,2010-11,Southern,"Buns, scones",20
312011040175,2010-11,Southern,Chips (vendor),50
312011040175,2010-11,Southern,Dried fish,50
312011040175,2010-11,Southern,Eggs,40
312011040175,2010-11,Southern,Fish (vendor),40
312011040175,2010-11,Southern,Maize ufa mgaiwa (normal flour),250
312011040175,2010-11,Southern,"Mandazi, doughnut (vendor)",20
312011040175,2010-11,Southern,Meat (vendor),20
312011040175,2010-11,Southern,Salt,20
312011040175,2010-11,Southern,Smoked fish,40
312011040175,2010-11,Southern,"Soft drinks (coca-cola, fanta, sprite, etc.)",60
312011040175,2010-11,Southern,Tanaposi/rape,20
312011040175,2010-11,Southern,Thobwa,20
312011040175,2010-11,Southern,Tomato,20
312011040175,2010-11,Southern,White sweet potato,20
312011040188,2010-11,Southern,Cassava tubers,30
312011040188,2010-11,Southern,Cooking oil,40
312011040188,2010-11,Southern,Dried fish,50
312011040188,2010-11,Southern,Fresh fish,50
312011040188,2010-11,Southern,Groundnut flour,30
312011040188,2010-11,Southern,"Mandazi, doughnut (vendor)",20
312011040188,2010-11,Southern,Salt,20
312011040188,2010-11,Southern,Sugar cane,10
312011040188,2010-11,Southern,Tanaposi/rape,20
312011040188,2010-11,Southern,Tomato,30
312011040188,2010-11,Southern,White sweet potato,50
312011040213,2010-11,Southern,"Bean, white",700
312011040213,2010-11,Southern,"Buns, scones",200
312011040213,2010-11,Southern,Cabbage,150
312011040213,2010-11,Southern,Cassava tubers,200
312011040213,2010-11,Southern,Groundnut,450
312011040213,2010-11,Southern,Onion,50
312011040213,2010-11,Southern,Orange sweet potato,300
312011040213,2010-11,Southern,Salt,40
312011040213,2010-11,Southern,Sugar,340
312011040213,2010-11,Southern,Tanaposi/rape,20
312011040213,2010-11,Southern,Tomato,50
312011040226,2010-11,Southern,"Buns, scones",100
312011040226,2010-11,Southern,Cassava tubers,50
312011040226,2010-11,Southern,Salt,40
312011040226,2010-11,Southern,Soyabean flour,200
312011040226,2010-11,Southern,Sugar,165
312011040226,2010-11,Southern,Tanaposi/rape,50
312011040226,2010-11,Southern,Tomato,30
312011040226,2010-11,Southern,White sweet potato,50
312011040238,2010-11,Southern,Banana,10
312011040238,2010-11,Southern,Cassava tubers,100
312011040238,2010-11,Southern,Dried fish,60
312011040238,2010-11,Southern,Groundnut,50
312011040238,2010-11,Southern,"Mandazi, doughnut (vendor)",20
312011040238,2010-11,Southern,Nkhwani,50
312011040238,2010-11,Southern,Orange sweet potato,50
312011040238,2010-11,Southern,Salt,40
312011040238,2010-11,Southern,Sugar,90
312011040238,2010-11,Southern,Tanaposi/rape,50
312011040238,2010-11,Southern,Tea,75
312011040238,2010-11,Southern,Tomato,120
312011040264,2010-11,Southern,Banana,20
312011040264,2010-11,Southern,"Bean, brown",100
312011040264,2010-11,Southern,Cooking oil,150
312011040264,2010-11,Southern,Dried fish,100
312011040264,2010-11,Southern,Green maize,60
312011040264,2010-11,Southern,Onion,40
312011040264,2010-11,Southern,Pigeonpea (nandolo),20
312011040264,2010-11,Southern,Salt,50
312011040264,2010-11,Southern,Sugar,160
312011040264,2010-11,Southern,Tanaposi/rape,50
312011040264,2010-11,Southern,Tomato,60
312011040264,2010-11,Southern,White sweet potato,60
312011970001,2010-11,Southern,Banana,40
312011970001,2010-11,Southern,"Bean, brown",160
312011970001,2010-11,Southern,Bread,240
312011970001,2010-11,Southern,Cassava tubers,50
312011970001,2010-11,Southern,Chicken,400
312011970001,2010-11,Southern,Cooking oil,150
312011970001,2010-11,Southern,Dried fish,150
312011970001,2010-11,Southern,Eggs,210
312011970001,2010-11,Southern,"Hot sauce (nali, etc.)",120
312011970001,2010-11,Southern,Irish potato,50
312011970001,2010-11,Southern,Maize ufa refined (fine flour),400
312011970001,2010-11,Southern,Margarine - blue band,180
312011970001,2010-11,Southern,Onion,50
312011970001,2010-11,Southern,Rice,150
312011970001,2010-11,Southern,Salt,80
312011970001,2010-11,Southern,Spices,120
312011970001,2010-11,Southern,Squash (sobo drink concentrate),105
312011970001,2010-11,Southern,Sugar,170
312011970001,2010-11,Southern,Tanaposi/rape,50
312011970001,2010-11,Southern,Tea,50
312011970001,2010-11,Southern,Tomato,150
312011970001,2010-11,Southern,Yoghurt,150
312011970008,2010-11,Southern,Biscuits,50
312011970008,2010-11,Southern,Cassava tubers,20
312011970008,2010-11,Southern,Cooking oil,20
312011970008,2010-11,Southern,Fresh fish,40
312011970008,2010-11,Southern,Salt,20
312011970008,2010-11,Southern,Sugar,45
312011970008,2010-11,Southern,Sugar cane,30
312011970008,2010-11,Southern,Tomato,50
312011970008,2010-11,Southern,White sweet potato,50
312011970022,2010-11,Southern,Maize ufa refined (fine flour),350
312011970022,2010-11,Southern,Salt,40
312011970028,2010-11,Southern,Banana,30
312011970028,2010-11,Southern,"Bean, brown",70
312011970028,2010-11,Southern,Cooking oil,120
312011970028,2010-11,Southern,Dried fish,50
312011970028,2010-11,Southern,Eggs,90
312011970028,2010-11,Southern,Fresh fish,50
312011970028,2010-11,Southern,Goat,400
312011970028,2010-11,Southern,Groundnut,50
312011970028,2010-11,Southern,Pigeonpea (nandolo),100
312011970028,2010-11,Southern,Rice,120
312011970028,2010-11,Southern,Salt,50
312011970028,2010-11,Southern,Sugar,170
312011970028,2010-11,Southern,Tanaposi/rape,40
312011970028,2010-11,Southern,Tomato,30
312011970028,2010-11,Southern,White sweet potato,50
312011970028,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312011970030,2010-11,Southern,Cabbage,50
312011970030,2010-11,Southern,Cassava tubers,20
312011970030,2010-11,Southern,Cooking oil,75
312011970030,2010-11,Southern,Fresh fish,210
312011970030,2010-11,Southern,Groundnut,40
312011970030,2010-11,Southern,Maize ufa mgaiwa (normal flour),280
312011970030,2010-11,Southern,Meal eaten at restaurant,40
312011970030,2010-11,Southern,Pigeonpea (nandolo),50
312011970030,2010-11,Southern,Salt,40
312011970030,2010-11,Southern,White sweet potato,40
312011970037,2010-11,Southern,Banana,20
312011970037,2010-11,Southern,Biscuits,180
312011970037,2010-11,Southern,Dried fish,50
312011970037,2010-11,Southern,Groundnut,80
312011970037,2010-11,Southern,Pigeonpea (nandolo),60
312011970037,2010-11,Southern,Salt,40
312011970037,2010-11,Southern,"Soft drinks (coca-cola, fanta, sprite, etc.)",55
312011970037,2010-11,Southern,Sugar cane,40
312011970037,2010-11,Southern,Tanaposi/rape,60
312011970037,2010-11,Southern,Tomato,50
312011970037,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312011970057,2010-11,Southern,Banana,50
312011970057,2010-11,Southern,Cassava tubers,100
312011970057,2010-11,Southern,Dried fish,200
312011970057,2010-11,Southern,Groundnut,40
312011970057,2010-11,Southern,Other (specify),40
312011970057,2010-11,Southern,Rice,200
312011970057,2010-11,Southern,Salt,40
312011970057,2010-11,Southern,Sugar,180
312011970057,2010-11,Southern,Tanaposi/rape,50
312011970057,2010-11,Southern,Tomato,30
312011970057,2010-11,Southern,White sweet potato,100
312011970066,2010-11,Southern,Cassava tubers,50
312011970066,2010-11,Southern,Cowpea (khobwe),50
312011970066,2010-11,Southern,Dried fish,60
312011970066,2010-11,Southern,Salt,50
312011970066,2010-11,Southern,Sugar,170
312011970066,2010-11,Southern,Sugar cane,20
312011970066,2010-11,Southern,Tanaposi/rape,40
312011970066,2010-11,Southern,Tomato,50
312011970066,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
312011970081,2010-11,Southern,Banana,30
312011970081,2010-11,Southern,Fresh fish,150
312011970081,2010-11,Southern,Groundnut,100
312011970081,2010-11,Southern,Groundnut flour,20
312011970081,2010-11,Southern,"Mandazi, doughnut (vendor)",30
312011970081,2010-11,Southern,Okra / therere,50
